,tree.num,simulation,height,method,quality,missing,maf,int,noref,dxy,snps,mean.support,sd.support,colless,ingroup.colless,sackin,ingroup.sackin
601,142,9,Lates,astral,40,0.5,10,EXT,REF,0.549398,13824,0.8275,0.240341069705604,1.0515828866328,1.25865007051205,1.35909537567424,1.68857099347348
602,362,9,Lates,astral,40,0.5,10,INT,REF,0.0392779,4025,0.732916666666667,0.268272315867651,0.98843300049036,1.06066017177982,1.31791066732048,1.5245222202382
603,641,9,Lates,astral,40,0.75,0,EXT,REF,0.549398,75639,0.850833333333333,0.247402104717077,0.384390611301807,1.07197388027881,0.65895533366024,1.55280649148566
604,792,9,Lates,astral,40,0.75,0,INT,REF,0.0392779,18937,0.797083333333333,0.227305758399163,0.848404992087559,0.910753534168273,1.22181301449503,1.43118412512157
605,640,9,Lates,astral,40,0.75,1,EXT,REF,0.549398,75639,0.842708333333333,0.249542045093615,0.384390611301807,1.07197388027881,0.65895533366024,1.55280649148566
606,137,9,Lates,astral,40,0.75,1,INT,REF,0.0392779,18937,0.809583333333333,0.219088618360323,0.862133228205481,0.924895669792004,1.23004995616578,1.43966940649581
607,678,9,Lates,astral,40,0.75,2,EXT,REF,0.549398,75639,0.855625,0.245165217848196,0.378899316854638,1.06631702602931,0.653464039213071,1.54714963723617
608,540,9,Lates,astral,40,0.75,2,INT,REF,0.0392779,18937,0.805625,0.228136822048673,0.875861464323402,0.939037805415735,1.23828689783653,1.44815468787005
609,192,9,Lates,astral,40,0.75,3,EXT,REF,0.549398,16937,0.823125,0.214566919085766,1.24652383950729,1.14551298552221,1.70779257306945,1.61503188823007
610,426,9,Lates,astral,40,0.75,3,INT,REF,0.0392779,4190,0.708333333333333,0.246864019192006,0.269073427911265,1.14268455839746,0.472251322456505,1.58391918985787
611,564,9,Lates,astral,40,0.75,4,EXT,REF,0.549398,14745,0.804583333333333,0.22073338431319,0.63973580309515,1.21622366364086,0.92528311434792,1.65745829510127
612,388,9,Lates,astral,40,0.75,4,INT,REF,0.0392779,3847,0.704791666666667,0.243380357109916,0.277310369582018,1.10874343290051,0.47499696968009,1.5612917728599
613,531,9,Lates,astral,40,0.75,5,EXT,REF,0.549398,13713,0.794166666666667,0.240158044888825,0.645227097542318,1.22188051789035,0.930774408795089,1.66311514935076
614,372,9,Lates,astral,40,0.75,5,INT,REF,0.0392779,3649,0.698333333333333,0.240693442647143,0.689157453119668,1.12854242277373,0.985687353266775,1.57543390848363
615,125,9,Lates,astral,40,0.75,10,EXT,REF,0.549398,10019,0.786458333333333,0.240039797970939,0.417338377984819,1.32087546725647,0.636990155871565,1.7451395359684
616,355,9,Lates,astral,40,0.75,10,INT,REF,0.0392779,2754,0.7,0.243301756427797,0.996669942161113,1.1511698397717,1.30967372564973,1.5980613254816
617,659,9,Lates,astral,40,0.9,0,EXT,REF,0.549398,42811,0.87875,0.210416254125008,0.812711578180963,0.888126117170304,1.13669795056391,1.4085567081236
618,782,9,Lates,astral,40,0.9,0,INT,REF,0.0392779,10603,0.794583333333333,0.249842148747524,0.782509458721535,0.899439825669288,1.08453065331581,1.41987041662259
619,655,9,Lates,astral,40,0.9,1,EXT,REF,0.549398,42811,0.880625,0.209877433837091,0.80447463651021,0.879640835796065,1.13395230334033,1.40572828099886
620,169,9,Lates,astral,40,0.9,1,INT,REF,0.0392779,10603,0.790625,0.250772476772039,1.00765253105545,0.899439825669288,1.51834291464214,1.41987041662259
621,693,9,Lates,astral,40,0.9,2,EXT,REF,0.549398,42811,0.880208333333333,0.212317401731498,0.812711578180963,0.888126117170304,1.13669795056391,1.4085567081236
622,44,9,Lates,astral,40,0.9,2,INT,REF,0.0392779,10603,0.786041666666667,0.247521669658142,1.02687206162054,0.919238815542512,1.53207115076006,1.43401255224632
623,204,9,Lates,astral,40,0.9,3,EXT,REF,0.549398,9408,0.744791666666667,0.254349312354163,0.49421650024518,0.984292639411674,0.845659344863975,1.49340952186599
624,465,9,Lates,astral,40,0.9,3,INT,REF,0.0392779,2210,0.676041666666667,0.242966940955273,0.917046172677167,0.958836795288958,1.26848901729596,1.46795367774327
625,583,9,Lates,astral,40,0.9,4,EXT,REF,0.549398,8120,0.761041666666667,0.232252976375893,0.269073427911265,1.03803275478185,0.488725205798011,1.51320851173921
626,445,9,Lates,astral,40,0.9,4,INT,REF,0.0392779,1980,0.650208333333333,0.238251517227053,0.875861464323402,0.944694659665227,1.24926948673087,1.44249783362056
627,555,9,Lates,astral,40,0.9,5,EXT,REF,0.549398,7539,0.741875,0.257505680581837,0.274564722358433,1.05500331753033,0.472251322456505,1.5188653659887
628,417,9,Lates,astral,40,0.9,5,INT,REF,0.0392779,1884,0.651458333333333,0.229615678752732,0.878607111546987,0.947523086789974,1.26299772284879,1.45663996924429
629,140,9,Lates,astral,40,0.9,10,EXT,REF,0.549398,5502,0.745625,0.272513175554988,0.384390611301807,1.14268455839746,0.653464039213071,1.59523289835685
630,380,9,Lates,astral,40,0.9,10,INT,REF,0.0392779,1439,0.63375,0.224106974836154,0.436557908549909,0.978635785162182,0.771526869827198,1.47643895911751
631,750,10,Lates,astral,40,0,0,EXT,REF,0.546164,10606778,0.900625,0.177505244153878,0.77976381149795,0.828729147550634,1.05432853385638,1.33784603000495
632,697,10,Lates,astral,40,0,0,INT,REF,0.0378395,69316,0.796041666666667,0.222994509839233,0.499707794692349,0.715592062560786,0.884098405994155,1.25299321626256
633,748,10,Lates,astral,40,0,1,EXT,REF,0.546164,10606778,0.891458333333333,0.198943909376523,0.77976381149795,0.828729147550634,1.05432853385638,1.33784603000495
634,242,10,Lates,astral,40,0,1,INT,REF,0.0378395,69316,0.8075,0.200462231811827,0.631498861424397,0.698621499812309,0.911554878229998,1.23602265351409
635,753,10,Lates,astral,40,0,2,EXT,REF,0.546164,10606778,0.90125,0.171012317585481,0.77976381149795,0.828729147550634,1.05432853385638,1.33784603000495
636,480,10,Lates,astral,40,0,2,INT,REF,0.0378395,69316,0.8525,0.185730300922739,0.609533683635722,0.675994082814339,0.895080994888492,1.21905209076561
637,513,10,Lates,astral,40,0,3,EXT,REF,0.546164,37209,0.900625,0.149472921478504,0.856641933758312,0.89095454429505,1.14768053945825,1.37744400975139
638,344,10,Lates,astral,40,0,3,INT,REF,0.0378395,10018,0.808958333333333,0.222531275194558,0.370662375183885,0.797616449178426,0.672683569778162,1.31804704013172
639,517,10,Lates,astral,40,0,4,EXT,REF,0.546164,30482,0.90375,0.161477552619551,0.77976381149795,0.899439825669288,1.02138076717337,1.38027243687614
640,328,10,Lates,astral,40,0,4,INT,REF,0.0378395,8915,0.801875,0.234454153300811,0.650718391989487,0.817415439051649,0.980196058819607,1.31521861300698
641,505,10,Lates,astral,40,0,5,EXT,REF,0.546164,26226,0.894583333333333,0.177691560801693,0.815457225404547,0.828729147550634,1.10649583110449,1.34350288425444
642,305,10,Lates,astral,40,0,5,INT,REF,0.0378395,8020,0.820208333333333,0.210263154098932,0.746816044814939,0.862670273047588,1.07629371164506,1.34915973850393
643,75,10,Lates,astral,40,0,10,EXT,REF,0.546164,17190,0.906041666666667,0.156813204819217,0.738579103144186,0.859841845922842,1.0515828866328,1.35198816562868
644,284,10,Lates,astral,40,0,10,INT,REF,0.0378395,5416,0.7975,0.226739141521424,0.749561692038523,0.907925107043527,1.07903935886864,1.39441457249987
645,815,10,Lates,astral,40,0.25,0,EXT,REF,0.546164,159109,0.865833333333333,0.198642556488349,0.700140042014005,0.83155757467538,1.01863511994979,1.32936074863071
646,228,10,Lates,astral,40,0.25,0,INT,REF,0.0378395,41689,0.824375,0.226160423668781,0.653464039213071,0.726905771059771,0.960976528254517,1.26430692476155
647,817,10,Lates,astral,40,0.25,1,EXT,REF,0.546164,159109,0.864166666666667,0.199689475248003,0.700140042014005,0.83155757467538,1.01863511994979,1.32936074863071
648,226,10,Lates,astral,40,0.25,1,INT,REF,0.0378395,41689,0.830625,0.217318339397065,0.708376983684758,0.811758584802157,1.0158894727262,1.34915973850393
649,551,10,Lates,astral,40,0.25,2,EXT,REF,0.546164,159109,0.870416666666667,0.193015910857037,0.700140042014005,0.83155757467538,1.01863511994979,1.32936074863071
650,3,10,Lates,astral,40,0.25,2,INT,REF,0.0378395,41689,0.818958333333333,0.218605245925388,0.65895533366024,0.760846896556725,0.966467822701685,1.2982480502585
651,508,10,Lates,astral,40,0.25,3,EXT,REF,0.546164,31540,0.896458333333333,0.166752327277559,0.77976381149795,0.882469262920811,1.04883723940922,1.36895872837716
652,339,10,Lates,astral,40,0.25,3,INT,REF,0.0378395,8807,0.80875,0.223546130229144,0.74132475036777,0.865498700172334,1.05432853385638,1.35764501987817
653,511,10,Lates,astral,40,0.25,4,EXT,REF,0.546164,27067,0.895625,0.175134067186718,0.384390611301807,0.882469262920811,0.620516272530059,1.36895872837716
654,319,10,Lates,astral,40,0.25,4,INT,REF,0.0378395,8017,0.819583333333333,0.209466986515098,0.711122630908342,0.828729147550634,1.04060029773846,1.32087546725647
655,497,10,Lates,astral,40,0.25,5,EXT,REF,0.546164,24729,0.899375,0.153406791300194,0.829185461522469,0.871155554421827,1.12571536166958,1.36330187412766
656,298,10,Lates,astral,40,0.25,5,INT,REF,0.0378395,7491,0.844166666666667,0.200518830583164,0.8236941670753,0.882469262920811,1.14218924501108,1.36330187412766
657,77,10,Lates,astral,40,0.25,10,EXT,REF,0.546164,17083,0.91875,0.141656236578917,0.744070397591354,0.859841845922842,1.07903935886864,1.35198816562868
658,287,10,Lates,astral,40,0.25,10,INT,REF,0.0378395,5372,0.799375,0.223115333690133,0.716613925355511,0.879640835796065,1.02961770884412,1.36613030125241
659,574,10,Lates,astral,40,0.5,0,EXT,REF,0.546164,115370,0.916666666666667,0.150465000289292,0.722105219802679,0.811758584802157,0.974704764372438,1.33218917575546
660,805,10,Lates,astral,40,0.5,0,INT,REF,0.0378395,29442,0.857291666666667,0.188992171213894,0.642481450318734,0.794788022053679,0.911554878229998,1.33218917575546
661,576,10,Lates,astral,40,0.5,1,EXT,REF,0.546164,115370,0.917708333333333,0.151506471785557,0.722105219802679,0.803273303427918,0.980196058819607,1.32936074863071
662,256,10,Lates,astral,40,0.5,1,INT,REF,0.0378395,29442,0.850208333333333,0.182820567576731,0.65895533366024,0.820243866176395,0.917046172677167,1.34633131137919
663,649,10,Lates,astral,40,0.5,2,EXT,REF,0.546164,115370,0.915625,0.150232532528035,0.722105219802679,0.811758584802157,0.974704764372438,1.33218917575546
664,492,10,Lates,astral,40,0.5,2,INT,REF,0.0378395,29442,0.855625,0.189544877636664,0.634244508647981,0.794788022053679,0.897826642112077,1.32653232150596
665,588,10,Lates,astral,40,0.5,3,EXT,REF,0.546164,24655,0.910208333333333,0.164050972661565,0.757798633709276,0.834386001800126,1.01039817827903,1.34915973850393
666,444,10,Lates,astral,40,0.5,3,INT,REF,0.0378395,6569,0.806875,0.219837040709897,0.749561692038523,0.837214428924872,1.00216123660828,1.34633131137919
667,596,10,Lates,astral,40,0.5,4,EXT,REF,0.546164,21437,0.910208333333333,0.171941226763662,0.771526869827198,0.876812408671319,1.10649583110449,1.36330187412766
668,394,10,Lates,astral,40,0.5,4,INT,REF,0.0378395,6044,0.752083333333333,0.249492747801762,0.727596514249848,0.896611398544542,1.03510900329129,1.3717871555019
669,567,10,Lates,astral,40,0.5,5,EXT,REF,0.546164,20030,0.927708333333333,0.13282911087196,0.820948519851716,0.876812408671319,1.17239136447051,1.36330187412766
670,378,10,Lates,astral,40,0.5,5,INT,REF,0.0378395,5772,0.787708333333333,0.208645475381478,0.788000753168704,0.893782971419796,1.11198712555165,1.36895872837716
671,138,10,Lates,astral,40,0.5,10,EXT,REF,0.546164,14940,0.899375,0.1619877359424,0.856641933758312,0.944694659665227,1.19710218948277,1.41421356237309
672,364,10,Lates,astral,40,0.5,10,INT,REF,0.0378395,4508,0.764791666666667,0.228798802103446,0.807220283733794,0.916410388417766,1.13669795056391,1.40289985387411
673,644,10,Lates,astral,40,0.75,0,EXT,REF,0.546164,77679,0.889166666666667,0.173350381049276,0.766035575380029,0.922067242667258,0.991178647713944,1.41421356237309
674,795,10,Lates,astral,40,0.75,0,INT,REF,0.0378395,19523,0.821875,0.23872583981577,0.733087808697017,0.780645886429948,1.02412641439696,1.30673333163274
675,645,10,Lates,astral,40,0.75,1,EXT,REF,0.546164,77679,0.887916666666667,0.1784800880882,0.766035575380029,0.922067242667258,0.991178647713944,1.41421356237309
676,144,10,Lates,astral,40,0.75,1,INT,REF,0.0378395,19523,0.821458333333333,0.216037719158694,0.702885689237589,0.766503750806217,0.971959117148854,1.2982480502585
677,684,10,Lates,astral,40,0.75,2,EXT,REF,0.546164,77679,0.888958333333333,0.176264303277575,0.766035575380029,0.922067242667258,0.991178647713944,1.41421356237309
678,534,10,Lates,astral,40,0.75,2,INT,REF,0.0378395,19523,0.823541666666667,0.21495659713645,0.719359572579095,0.857013418798096,0.977450411596023,1.37744400975139
679,580,10,Lates,astral,40,0.75,3,EXT,REF,0.546164,17285,0.889375,0.168591237373563,0.818202872628131,0.896611398544542,1.04883723940922,1.38875771825038
680,418,10,Lates,astral,40,0.75,3,INT,REF,0.0378395,4376,0.745208333333333,0.230743383145104,0.77976381149795,0.854184991673349,1.03785465051488,1.35764501987817
681,586,10,Lates,astral,40,0.75,4,EXT,REF,0.546164,15073,0.869791666666667,0.176460345534342,0.815457225404547,0.885297690045557,1.04609159218563,1.38310086400089
682,390,10,Lates,astral,40,0.75,4,INT,REF,0.0378395,4010,0.75,0.215663252080349,0.593059800294216,0.851356564548603,0.900572289335661,1.33784603000495
683,566,10,Lates,astral,40,0.75,5,EXT,REF,0.546164,14132,0.857291666666667,0.20925134620003,0.856641933758312,0.913581961293019,1.19710218948277,1.38875771825038
684,371,10,Lates,astral,40,0.75,5,INT,REF,0.0378395,3844,0.719583333333333,0.22073338431319,0.749561692038523,0.854184991673349,1.09002194776298,1.34633131137919
685,128,10,Lates,astral,40,0.75,10,EXT,REF,0.546164,10958,0.857083333333333,0.188927075127712,0.892335347664908,0.981464212286928,1.22181301449503,1.43966940649581
686,354,10,Lates,astral,40,0.75,10,INT,REF,0.0378395,3148,0.70125,0.216191650595563,0.74132475036777,0.89095454429505,1.07080241719789,1.3717871555019
687,669,10,Lates,astral,40,0.9,0,EXT,REF,0.546164,47446,0.90375,0.144658438501828,0.529909914151776,0.656195092941116,0.952739586583763,1.22188051789035
688,783,10,Lates,astral,40,0.9,0,INT,REF,0.0378395,11963,0.779166666666667,0.217283355868756,0.510690383586686,0.608111831820431,0.807220283733794,1.16814040252018
689,670,10,Lates,astral,40,0.9,1,EXT,REF,0.546164,47446,0.900625,0.153087462832839,0.538146855822529,0.664680374315355,0.955485233807348,1.2247089450151
690,159,10,Lates,astral,40,0.9,1,INT,REF,0.0378395,11963,0.810416666666667,0.204127185356136,0.499707794692349,0.574170706323477,0.922537467124336,1.1511698397717
691,710,10,Lates,astral,40,0.9,2,EXT,REF,0.546164,47446,0.902083333333333,0.155863529141079,0.524418619704608,0.664680374315355,0.815457225404547,1.2247089450151
692,36,10,Lates,astral,40,0.9,2,INT,REF,0.0378395,11963,0.825833333333333,0.197988107673521,0.505199089139517,0.579827560572969,0.928028761571504,1.15682669402119
693,602,10,Lates,astral,40,0.9,3,EXT,REF,0.546164,10352,0.798541666666667,0.216784917267346,0.343205902948042,0.820243866176395,0.656209686436656,1.36330187412766
694,460,10,Lates,astral,40,0.9,3,INT,REF,0.0378395,2492,0.651458333333333,0.229810186091056,0.656209686436656,0.823072293301141,0.985687353266775,1.32087546725647
695,615,10,Lates,astral,40,0.9,4,EXT,REF,0.546164,8916,0.790625,0.224853675824779,0.315749430712198,0.774989032180456,0.634244508647981,1.30673333163274
696,442,10,Lates,astral,40,0.9,4,INT,REF,0.0378395,2257,0.641458333333333,0.230558891570613,0.675429217001746,0.791959594928933,1.0158894727262,1.29541962313375
697,585,10,Lates,astral,40,0.9,5,EXT,REF,0.546164,8322,0.779166666666667,0.224706270053638,0.293784252923524,0.797616449178426,0.590314153070632,1.32936074863071
698,419,10,Lates,astral,40,0.9,5,INT,REF,0.0378395,2159,0.656666666666667,0.211502561056204,0.617770625306475,0.724077343935025,0.980196058819607,1.25582164338731
699,145,10,Lates,astral,40,0.9,10,EXT,REF,0.546164,6422,0.752708333333333,0.22917743366067,0.744070397591354,0.817415439051649,1.00765253105545,1.34915973850393
700,382,10,Lates,astral,40,0.9,10,INT,REF,0.0378395,1754,0.649166666666667,0.221559591266705,0.686411805896083,0.707106781186547,1.04334594496205,1.26713535188629
