,tree.num,simulation,height,method,quality,missing,maf,int,noref,dxy,mean.support,sd.support,colless,ingroup.colless,sackin,ingroup.sackin
541,541,4,Lates,astral,40,0.75,2,INT,REF,0.0408547,0.847083333333333,0.206459087012243,0.694648747566836,0.741047906683502,1.00216123660828,1.27279220613579
542,542,1,Lates,astral,40,0.75,2,INT,REF,0.0397409,0.796666666666667,0.222407842098588,0.208669188992409,0.825900720425887,0.499707794692349,1.37461558262665
543,543,4,Lates,astral,40,0,3,EXT,REF,0.554472,0.923333333333333,0.152375981428544,0.694648747566836,0.834386001800126,1.1394435977875,1.34350288425444
544,544,3,Lates,astral,40,0,4,EXT,REF,0.54571,0.871875,0.25156240501518,0.933520056018673,1.0408611819066,1.23004995616578,1.50472323036497
545,545,8,Lates,astral,40,0,3,EXT,REF,0.563208,0.8825,0.187349939951952,0.788000753168704,0.896611398544542,1.09551324221015,1.3717871555019
546,546,5,Lates,astral,40,0.75,2,INT,REF,0.0398327,0.821666666666667,0.208513822525983,0.532655561375361,0.820243866176395,0.790746400392288,1.31804704013172
547,547,9,Lates,astral,40,0.5,5,EXT,REF,0.549398,0.830208333333333,0.229740738088804,0.288292958476355,1.14268455839746,0.469505675232921,1.58957604410736
548,548,7,Lates,astral,40,0.5,5,EXT,REF,0.558435,0.836666666666667,0.250780342415118,0.420084025208403,1.06066017177982,0.683666158672499,1.5245222202382
549,549,7,Lates,astral,40,0.9,5,EXT,REF,0.558435,0.729375,0.22325833000113,0.908809231006414,0.967322076663197,1.25476078117804,1.44815468787005
550,550,9,Lates,astral,40,0.5,1,EXT,REF,0.549398,0.869791666666667,0.24098635595997,0.414592730761234,1.04934646328084,0.700140042014005,1.5188653659887
551,551,10,Lates,astral,40,0.25,2,EXT,REF,0.546164,0.870416666666667,0.193015910857037,0.700140042014005,0.83155757467538,1.01863511994979,1.32936074863071
552,552,9,Lates,astral,40,0.5,0,EXT,REF,0.549398,0.864583333333333,0.2426270961814,0.414592730761234,1.04934646328084,0.700140042014005,1.5188653659887
553,553,5,Lates,astral,40,0.25,3,EXT,REF,0.569217,0.820208333333333,0.242868404813672,0.527164266928192,0.944694659665227,0.801728989286625,1.42552727087208
554,554,7,Lates,astral,40,0.25,2,EXT,REF,0.558435,0.890208333333333,0.205989976861438,0.801728989286625,0.89095454429505,1.13120665611675,1.40007142674936
555,555,9,Lates,astral,40,0.9,5,EXT,REF,0.549398,0.741875,0.257505680581837,0.274564722358433,1.05500331753033,0.472251322456505,1.5188653659887
556,556,2,Lates,astral,40,0.25,4,EXT,REF,0.556455,0.893958333333333,0.150569692400242,0.944502644913011,1.00692005640964,1.21906736727144,1.482095813367
557,557,6,Lates,astral,40,0.25,5,EXT,REF,0.552805,0.870833333333333,0.195043184888966,0.746816044814939,0.879640835796065,1.00490688383187,1.36613030125241
558,558,3,Lates,astral,40,0.25,2,EXT,REF,0.54571,0.88125,0.210880877940251,0.356934139065963,0.947523086789974,0.675429217001746,1.43401255224632
559,559,8,Lates,astral,40,0.25,5,EXT,REF,0.563208,0.929583333333333,0.123735447600547,0.428320966879156,0.871155554421827,0.653464039213071,1.35198816562868
560,560,2,Lates,astral,40,0,4,EXT,REF,0.556455,0.889583333333333,0.181611677538752,0.911554878229998,1.03520432765711,1.21357607282428,1.49906637611548
561,561,6,Lates,astral,40,0,5,EXT,REF,0.552805,0.853541666666667,0.247622650317685,0.406355789090481,0.893782971419796,0.636990155871565,1.38027243687614
562,562,7,Lates,astral,40,0.75,4,EXT,REF,0.558435,0.824583333333333,0.225605175107888,0.914300525453583,1.09460129727678,1.2437781922837,1.55846334573515
563,563,8,Lates,astral,40,0,5,EXT,REF,0.563208,0.897083333333333,0.172268448764469,0.420084025208403,0.885297690045557,0.650718391989487,1.36047344700292
564,564,9,Lates,astral,40,0.75,4,EXT,REF,0.549398,0.804583333333333,0.22073338431319,0.63973580309515,1.21622366364086,0.92528311434792,1.65745829510127
565,565,5,Lates,astral,40,0,3,EXT,REF,0.569217,0.845,0.192032798617009,0.870370169876234,1.01823376490863,1.3151650200969,1.482095813367
566,566,10,Lates,astral,40,0.75,5,EXT,REF,0.546164,0.857291666666667,0.20925134620003,0.856641933758312,0.913581961293019,1.19710218948277,1.38875771825038
567,567,10,Lates,astral,40,0.5,5,EXT,REF,0.546164,0.927708333333333,0.13282911087196,0.820948519851716,0.876812408671319,1.17239136447051,1.36330187412766
568,568,6,Lates,astral,40,0.25,2,EXT,REF,0.552805,0.888125,0.163650591069653,0.425575319655572,0.882469262920811,0.67817486422533,1.36895872837716
569,569,7,Lates,astral,40,0.5,4,EXT,REF,0.558435,0.892083333333333,0.176803272489851,0.881352758770571,0.975807358037436,1.21632172004786,1.45663996924429
570,570,9,Lates,astral,40,0.5,4,EXT,REF,0.549398,0.823125,0.244332841087813,0.288292958476355,1.13137084989848,0.469505675232921,1.57826233560837
571,571,4,Lates,astral,40,0.25,2,EXT,REF,0.554472,0.937083333333333,0.131131870176119,0.708376983684758,0.766503750806217,1.06531112275072,1.28693434175952
572,572,7,Lates,astral,40,0.5,0,EXT,REF,0.558435,0.873958333333333,0.231220071860567,0.606788036412138,1.02106219203337,0.919791819900752,1.49058109474124
573,573,7,Lates,astral,40,0.5,1,EXT,REF,0.558435,0.856041666666667,0.252280994834351,0.554620739164035,0.967322076663197,0.873115817099818,1.44249783362056
574,574,10,Lates,astral,40,0.5,0,EXT,REF,0.546164,0.916666666666667,0.150465000289292,0.722105219802679,0.811758584802157,0.974704764372438,1.33218917575546
575,575,2,Lates,astral,40,0.25,2,EXT,REF,0.556455,0.9075,0.145492560312832,0.719359572579095,0.888126117170304,1.04334594496205,1.38027243687614
576,576,10,Lates,astral,40,0.5,1,EXT,REF,0.546164,0.917708333333333,0.151506471785557,0.722105219802679,0.803273303427918,0.980196058819607,1.32936074863071
577,577,1,Lates,astral,40,0.75,4,EXT,REF,0.550003,0.791875,0.226299145361818,0.461268733562168,1.21056680939137,0.730342161473433,1.65180144085177
578,578,8,Lates,astral,40,0.25,2,EXT,REF,0.563208,0.909791666666667,0.164659411001029,0.398118847419728,0.789131167804187,0.634244508647981,1.29259119600901
579,579,5,Lates,astral,40,0.25,2,EXT,REF,0.569217,0.874583333333333,0.212842548271275,0.505199089139517,0.780645886429948,0.818202872628131,1.30107647738325
580,580,10,Lates,astral,40,0.75,3,EXT,REF,0.546164,0.889375,0.168591237373563,0.818202872628131,0.896611398544542,1.04883723940922,1.38875771825038
581,581,7,Lates,astral,40,0.9,4,EXT,REF,0.558435,0.736875,0.235680601120841,0.777018164274366,0.811758584802157,1.12846100889316,1.36613030125241
582,582,7,Lates,astral,40,0.75,3,EXT,REF,0.558435,0.821875,0.231210102941302,0.949993939360179,1.00692005640964,1.23554125061295,1.51038008461447
583,583,9,Lates,astral,40,0.9,4,EXT,REF,0.549398,0.761041666666667,0.232252976375893,0.269073427911265,1.03803275478185,0.488725205798011,1.51320851173921
584,584,7,Lates,astral,40,0.5,3,EXT,REF,0.558435,0.8725,0.207759066678771,0.919791819900752,1.01540533778388,1.24926948673087,1.49058109474124
585,585,10,Lates,astral,40,0.9,5,EXT,REF,0.546164,0.779166666666667,0.224706270053638,0.293784252923524,0.797616449178426,0.590314153070632,1.32936074863071
586,586,10,Lates,astral,40,0.75,4,EXT,REF,0.546164,0.869791666666667,0.176460345534342,0.815457225404547,0.885297690045557,1.04609159218563,1.38310086400089
587,587,1,Lates,astral,40,0.5,4,EXT,REF,0.550003,0.832291666666667,0.216089417891813,0.285547311252771,1.10308657865101,0.488725205798011,1.57260548135888
588,588,10,Lates,astral,40,0.5,3,EXT,REF,0.546164,0.910208333333333,0.164050972661565,0.757798633709276,0.834386001800126,1.01039817827903,1.34915973850393
589,589,3,Lates,astral,40,0.5,0,EXT,REF,0.54571,0.875208333333333,0.220096589853746,0.867624522652649,0.893782971419796,1.20808477837711,1.42552727087208
590,590,6,Lates,astral,40,0.75,3,EXT,REF,0.552805,0.836458333333333,0.217397465029881,0.757798633709276,0.859841845922842,1.03785465051488,1.38027243687614
591,591,6,Lates,astral,40,0.5,1,EXT,REF,0.552805,0.881041666666667,0.176228087013626,0.378899316854638,0.865498700172334,0.598551094741385,1.35198816562868
592,592,6,Lates,astral,40,0.5,0,EXT,REF,0.552805,0.8825,0.168907629294957,0.367916727960301,0.854184991673349,0.593059800294216,1.34633131137919
593,593,3,Lates,astral,40,0.5,4,EXT,REF,0.54571,0.857083333333333,0.205052752250912,1.11473277277524,1.2247089450151,1.38929749513367,1.64897301372703
594,594,1,Lates,astral,40,0.5,3,EXT,REF,0.550003,0.804166666666667,0.228192092776401,0.313003783488614,0.972978930912689,0.57658591695271,1.4877526676165
595,595,8,Lates,astral,40,0.75,4,EXT,REF,0.563208,0.8575,0.19713371636445,0.623261919753644,0.854184991673349,0.980196058819607,1.35764501987817
596,596,10,Lates,astral,40,0.5,4,EXT,REF,0.546164,0.910208333333333,0.171941226763662,0.771526869827198,0.876812408671319,1.10649583110449,1.36330187412766
597,597,3,Lates,astral,40,0.75,4,EXT,REF,0.54571,0.817708333333333,0.25836836298763,0.302021194594277,1.18511096526865,0.527164266928192,1.62634559672906
598,598,4,Lates,astral,40,0.5,0,EXT,REF,0.554472,0.922291666666667,0.136759449995679,0.67817486422533,0.777817459305202,0.980196058819607,1.30956175875749
599,599,6,Lates,astral,40,0.5,3,EXT,REF,0.552805,0.8675,0.189192010986925,0.41184708353765,0.848528137423857,0.653464039213071,1.3350176028802
600,600,3,Lates,astral,40,0.5,1,EXT,REF,0.54571,0.891458333333333,0.212542757483913,0.939011350465842,0.967322076663197,1.26848901729596,1.4877526676165
601,601,1,Lates,astral,40,0.9,4,EXT,REF,0.550003,0.750416666666667,0.255084119069413,0.186704011203735,0.998434775035405,0.488725205798011,1.53017907448769
602,602,10,Lates,astral,40,0.9,3,EXT,REF,0.546164,0.798541666666667,0.216784917267346,0.343205902948042,0.820243866176395,0.656209686436656,1.36330187412766
603,603,7,Lates,astral,40,0.9,3,EXT,REF,0.558435,0.741666666666667,0.248898281653227,0.801728989286625,0.857013418798096,1.12022406722241,1.38310086400089
604,604,1,Lates,astral,40,0.5,0,EXT,REF,0.550003,0.849375,0.201445903725193,0.944502644913011,0.834386001800126,1.49363208962988,1.39441457249987
605,605,5,Lates,astral,40,0.75,4,EXT,REF,0.569217,0.782083333333333,0.242907550344127,0.458523086338584,0.806101730552664,0.771526869827198,1.30390490450799
606,606,1,Lates,astral,40,0.75,3,EXT,REF,0.550003,0.816875,0.21479486750475,0.296529900147108,1.19359624664289,0.549129444716867,1.67442885784974
607,607,6,Lates,astral,40,0.75,5,EXT,REF,0.552805,0.837708333333333,0.217012986995762,0.518927325257439,0.922067242667258,0.809965930957378,1.40289985387411
608,608,4,Lates,astral,40,0.75,3,EXT,REF,0.554472,0.84,0.213870113695006,0.815457225404547,0.888126117170304,1.09551324221015,1.38027243687614
609,609,8,Lates,astral,40,0.5,4,EXT,REF,0.563208,0.915625,0.164289654042888,0.41184708353765,0.857013418798096,0.631498861424397,1.34350288425444
610,610,8,Lates,astral,40,0.75,3,EXT,REF,0.563208,0.871458333333333,0.230558891570613,0.647972744765902,0.879640835796065,0.999415589384697,1.37744400975139
611,611,6,Lates,astral,40,0.5,5,EXT,REF,0.552805,0.8475,0.218344837550848,0.683666158672499,0.834386001800126,1.01863511994979,1.32653232150596
612,612,5,Lates,astral,40,0.5,4,EXT,REF,0.569217,0.813333333333333,0.223133709874303,0.609533683635722,0.933380951166243,0.884098405994155,1.40289985387411
613,613,8,Lates,astral,40,0.75,5,EXT,REF,0.563208,0.827291666666667,0.210518504602664,0.612279330859306,0.842871283174365,0.980196058819607,1.35764501987817
614,614,5,Lates,astral,40,0.5,0,EXT,REF,0.569217,0.839166666666667,0.20672556927702,0.653464039213071,0.811758584802157,0.971959117148854,1.31521861300698
615,615,10,Lates,astral,40,0.9,4,EXT,REF,0.546164,0.790625,0.224853675824779,0.315749430712198,0.774989032180456,0.634244508647981,1.30673333163274
616,616,8,Lates,astral,40,0.9,4,EXT,REF,0.563208,0.810208333333333,0.220960086733052,0.477742616903674,0.823072293301141,0.834676755969637,1.34350288425444
617,617,2,Lates,astral,40,0.5,0,EXT,REF,0.556455,0.875208333333333,0.185575465905651,0.447540497444246,0.92772409691675,0.700140042014005,1.41421356237309
618,618,8,Lates,astral,40,0.5,3,EXT,REF,0.563208,0.922916666666667,0.149892987832715,0.700140042014005,0.857013418798096,0.974704764372438,1.34350288425444
619,619,4,Lates,astral,40,0.5,3,EXT,REF,0.554472,0.902083333333333,0.18853249997308,0.406355789090481,0.834386001800126,0.691903100343252,1.33218917575546
620,620,6,Lates,astral,40,0.9,3,EXT,REF,0.552805,0.813958333333333,0.211697692761559,0.65895533366024,0.797616449178426,1.05981982830355,1.34067445712969
621,621,8,Lates,astral,40,0.5,5,EXT,REF,0.563208,0.918958333333333,0.156385225173231,0.788000753168704,0.873983981546573,1.13395230334033,1.35481659275343
622,622,4,Lates,astral,40,0.5,1,EXT,REF,0.554472,0.921041666666667,0.137504190780752,0.689157453119668,0.789131167804187,0.985687353266775,1.31521861300698
623,623,2,Lates,astral,40,0.75,4,EXT,REF,0.556455,0.8475,0.20701012412286,0.952739586583763,1.00974848353439,1.21632172004786,1.47361053199277
624,624,3,Lates,astral,40,0.9,4,EXT,REF,0.54571,0.797291666666667,0.241438416299578,0.991178647713944,1.04651803615609,1.25476078117804,1.54432121011142
625,625,1,Lates,astral,40,0.5,1,EXT,REF,0.550003,0.829375,0.235104379263629,1.00765253105545,0.899439825669288,1.54579938687798,1.44815468787005
626,626,2,Lates,astral,40,0.5,4,EXT,REF,0.556455,0.875208333333333,0.196544506175577,0.980196058819607,1.02389061915812,1.28221725341388,1.482095813367
627,627,6,Lates,astral,40,0.9,5,EXT,REF,0.552805,0.788125,0.235061388541331,0.518927325257439,0.922067242667258,0.809965930957378,1.40289985387411
628,628,2,Lates,astral,40,0.5,1,EXT,REF,0.556455,0.893541666666667,0.158563895213407,0.433812261326325,0.913581961293019,0.691903100343252,1.40572828099886
629,629,8,Lates,astral,40,0.9,5,EXT,REF,0.563208,0.802708333333333,0.223956108763486,0.304766841817861,0.811758584802157,0.5958054475178,1.33784603000495
630,630,8,Lates,astral,40,0.5,0,EXT,REF,0.563208,0.938958333333333,0.118307921055173,0.757798633709276,0.786302740679441,1.09825888943373,1.31804704013172
631,631,8,Lates,astral,40,0.5,1,EXT,REF,0.563208,0.938958333333333,0.12701548880811,0.757798633709276,0.786302740679441,1.09825888943373,1.31804704013172
632,632,1,Lates,astral,40,0.9,3,EXT,REF,0.550003,0.758541666666667,0.264526792138084,0.269073427911265,0.981464212286928,0.609533683635722,1.50755165748972
633,633,5,Lates,astral,40,0.5,1,EXT,REF,0.569217,0.834166666666667,0.221107784761798,0.683666158672499,0.842871283174365,0.991178647713944,1.3350176028802
634,634,5,Lates,astral,40,0.9,4,EXT,REF,0.569217,0.757708333333333,0.235744538831025,0.39262755297256,0.763675323681471,0.683666158672499,1.27844906038528
635,635,8,Lates,astral,40,0.9,3,EXT,REF,0.563208,0.837291666666667,0.199368573286224,0.304766841817861,0.83155757467538,0.590314153070632,1.35198816562868
636,636,4,Lates,astral,40,0.9,3,EXT,REF,0.554472,0.820416666666667,0.22421454707616,0.609533683635722,0.746704760932994,1.00490688383187,1.27844906038528
637,637,5,Lates,astral,40,0.5,3,EXT,REF,0.569217,0.813958333333333,0.21798633163605,0.568348975281957,0.910753534168273,0.826439814298884,1.39158614537513
638,638,2,Lates,astral,40,0.9,4,EXT,REF,0.556455,0.8,0.222490736120798,0.864878875429065,0.919238815542512,1.14493489223467,1.40572828099886
639,639,5,Lates,astral,40,0.75,3,EXT,REF,0.569217,0.773958333333333,0.230251847159947,0.532655561375361,0.888126117170304,0.840168050416806,1.36330187412766
640,640,9,Lates,astral,40,0.75,1,EXT,REF,0.549398,0.842708333333333,0.249542045093615,0.384390611301807,1.07197388027881,0.65895533366024,1.55280649148566
641,641,9,Lates,astral,40,0.75,0,EXT,REF,0.549398,0.850833333333333,0.247402104717077,0.384390611301807,1.07197388027881,0.65895533366024,1.55280649148566
642,642,9,Lates,astral,40,0.5,2,EXT,REF,0.549398,0.893541666666667,0.190134214447443,0.389881905748975,1.02106219203337,0.669937922554577,1.49623794899073
643,643,5,Lates,astral,40,0.9,3,EXT,REF,0.569217,0.798541666666667,0.217725081221498,0.499707794692349,0.803273303427918,0.834676755969637,1.30673333163274
644,644,10,Lates,astral,40,0.75,0,EXT,REF,0.546164,0.889166666666667,0.173350381049276,0.766035575380029,0.922067242667258,0.991178647713944,1.41421356237309
645,645,10,Lates,astral,40,0.75,1,EXT,REF,0.546164,0.887916666666667,0.1784800880882,0.766035575380029,0.922067242667258,0.991178647713944,1.41421356237309
646,646,7,Lates,astral,40,0.75,0,EXT,REF,0.558435,0.871458333333333,0.189601929958457,0.88684405321774,0.984292639411674,1.14493489223467,1.4877526676165
647,647,7,Lates,astral,40,0.75,1,EXT,REF,0.558435,0.842916666666667,0.203364867918591,0.88684405321774,0.984292639411674,1.14493489223467,1.4877526676165
648,648,3,Lates,astral,40,0.75,0,EXT,REF,0.54571,0.86375,0.243508268023377,0.340460255724457,0.970150503787943,0.631498861424397,1.47361053199277
649,649,10,Lates,astral,40,0.5,2,EXT,REF,0.546164,0.915625,0.150232532528035,0.722105219802679,0.811758584802157,0.974704764372438,1.33218917575546
650,650,6,Lates,astral,40,0.75,1,EXT,REF,0.552805,0.849375,0.243060330922356,0.483233911350843,0.857013418798096,0.840168050416806,1.38875771825038
651,651,1,Lates,astral,40,0.5,2,EXT,REF,0.550003,0.850208333333333,0.204028466759487,0.952739586583763,0.842871283174365,1.49637773685346,1.39724299962462
652,652,6,Lates,astral,40,0.75,0,EXT,REF,0.552805,0.865,0.207569521806499,0.47499696968009,0.848528137423857,0.837422403193221,1.38592929112563
653,653,7,Lates,astral,40,0.5,2,EXT,REF,0.558435,0.865208333333333,0.248527489667778,0.453031791891415,0.916410388417766,0.777018164274366,1.40289985387411
654,654,3,Lates,astral,40,0.75,1,EXT,REF,0.54571,0.857916666666667,0.244400772479656,0.343205902948042,0.972978930912689,0.634244508647981,1.47643895911751
655,655,9,Lates,astral,40,0.9,1,EXT,REF,0.549398,0.880625,0.209877433837091,0.80447463651021,0.879640835796065,1.13395230334033,1.40572828099886
656,656,4,Lates,astral,40,0.75,0,EXT,REF,0.554472,0.883541666666667,0.184442686517869,0.367916727960301,0.820243866176395,0.669937922554577,1.32936074863071
657,657,6,Lates,astral,40,0.5,2,EXT,REF,0.552805,0.887291666666667,0.161399986597765,0.378899316854638,0.865498700172334,0.598551094741385,1.35198816562868
658,658,3,Lates,astral,40,0.5,2,EXT,REF,0.54571,0.874791666666667,0.222691367222578,0.864878875429065,0.89095454429505,1.20533913115352,1.42269884374733
659,659,9,Lates,astral,40,0.9,0,EXT,REF,0.549398,0.87875,0.210416254125008,0.812711578180963,0.888126117170304,1.13669795056391,1.4085567081236
660,660,1,Lates,astral,40,0.75,0,EXT,REF,0.550003,0.818958333333333,0.261079914262292,0.604042389188553,1.00126320216015,0.971959117148854,1.51038008461447
661,661,1,Lates,astral,40,0.75,1,EXT,REF,0.550003,0.854583333333333,0.225407039227557,0.680920511448915,1.08045916165304,1.04883723940922,1.58957604410736
662,662,4,Lates,astral,40,0.5,2,EXT,REF,0.554472,0.92125,0.139796584745061,0.67817486422533,0.777817459305202,0.980196058819607,1.30956175875749
663,663,2,Lates,astral,40,0.5,2,EXT,REF,0.556455,0.89625,0.165254478163805,0.433812261326325,0.913581961293019,0.697394394790421,1.40572828099886
664,664,2,Lates,astral,40,0.75,0,EXT,REF,0.556455,0.862708333333333,0.250681959932224,0.862133228205481,0.913581961293019,1.15866312835259,1.40572828099886
665,665,4,Lates,astral,40,0.75,1,EXT,REF,0.554472,0.874791666666667,0.198933214317934,0.367916727960301,0.820243866176395,0.669937922554577,1.32936074863071
666,666,8,Lates,astral,40,0.5,2,EXT,REF,0.563208,0.936041666666667,0.135846277066793,0.757798633709276,0.786302740679441,1.09825888943373,1.31804704013172
667,667,5,Lates,astral,40,0.5,2,EXT,REF,0.569217,0.840416666666667,0.206252874469546,0.686411805896083,0.845699710299111,0.999415589384697,1.34350288425444
668,668,5,Lates,astral,40,0.75,0,EXT,REF,0.569217,0.833541666666667,0.188955579417248,0.49421650024518,0.902268252794035,0.746816044814939,1.38310086400089
669,669,10,Lates,astral,40,0.9,0,EXT,REF,0.546164,0.90375,0.144658438501828,0.529909914151776,0.656195092941116,0.952739586583763,1.22188051789035
670,670,10,Lates,astral,40,0.9,1,EXT,REF,0.546164,0.900625,0.153087462832839,0.538146855822529,0.664680374315355,0.955485233807348,1.2247089450151
671,671,7,Lates,astral,40,0.9,0,EXT,REF,0.558435,0.862708333333333,0.208517967829637,0.716613925355511,0.777817459305202,1.02961770884412,1.33218917575546
672,672,7,Lates,astral,40,0.9,1,EXT,REF,0.558435,0.876875,0.197582799772545,0.669937922554577,0.729734198184517,0.993924294937529,1.29541962313375
673,673,8,Lates,astral,40,0.75,0,EXT,REF,0.563208,0.891666666666667,0.183701114016165,0.477742616903674,0.823072293301141,0.834676755969637,1.34350288425444
674,674,2,Lates,astral,40,0.75,1,EXT,REF,0.556455,0.869166666666667,0.250979640891137,0.859387580981896,0.910753534168273,1.155917481129,1.40289985387411
675,675,8,Lates,astral,40,0.75,1,EXT,REF,0.563208,0.897083333333333,0.192894617170447,0.510690383586686,0.857013418798096,0.856641933758312,1.36613030125241
676,676,6,Lates,astral,40,0.9,1,EXT,REF,0.552805,0.887291666666667,0.158298661750682,0.403610141866897,0.811758584802157,0.722105219802679,1.36047344700292
677,677,3,Lates,astral,40,0.9,0,EXT,REF,0.54571,0.858958333333333,0.245272228986603,0.417338377984819,0.879640835796065,0.790746400392288,1.41704198949784
678,678,9,Lates,astral,40,0.75,2,EXT,REF,0.549398,0.855625,0.245165217848196,0.378899316854638,1.06631702602931,0.653464039213071,1.54714963723617
679,679,5,Lates,astral,40,0.75,1,EXT,REF,0.569217,0.830208333333333,0.222351930969069,0.510690383586686,0.885297690045557,0.768781222603613,1.36613030125241
680,680,6,Lates,astral,40,0.9,0,EXT,REF,0.552805,0.891875,0.158700256069723,0.403610141866897,0.820243866176395,0.722105219802679,1.36330187412766
681,681,3,Lates,astral,40,0.9,1,EXT,REF,0.54571,0.86625,0.242079861976307,0.417338377984819,0.879640835796065,0.790746400392288,1.41704198949784
682,682,4,Lates,astral,40,0.9,0,EXT,REF,0.554472,0.904583333333333,0.184862897251292,0.584822858623463,0.636396103067893,0.936265703242258,1.19642467376764
683,683,1,Lates,astral,40,0.9,0,EXT,REF,0.550003,0.850833333333333,0.242748739141133,0.211414836215994,0.780645886429948,0.535401208598945,1.36330187412766
684,684,10,Lates,astral,40,0.75,2,EXT,REF,0.546164,0.888958333333333,0.176264303277575,0.766035575380029,0.922067242667258,0.991178647713944,1.41421356237309
685,685,1,Lates,astral,40,0.75,2,EXT,REF,0.550003,0.842708333333333,0.227593699042771,0.67817486422533,1.0776307345283,1.04609159218563,1.58674761698261
686,686,1,Lates,astral,40,0.9,1,EXT,REF,0.550003,0.86875,0.200739324985775,0.197686600098072,0.766503750806217,0.521672972481023,1.34915973850393
687,687,2,Lates,astral,40,0.9,0,EXT,REF,0.556455,0.895833333333333,0.188925667397044,0.727596514249848,0.769332177930964,1.0515828866328,1.30107647738325
688,688,4,Lates,astral,40,0.9,1,EXT,REF,0.554472,0.9075,0.18700893140578,0.584822858623463,0.636396103067893,0.936265703242258,1.19642467376764
689,689,7,Lates,astral,40,0.75,2,EXT,REF,0.558435,0.841875,0.262708124180883,0.84291369764039,0.939037805415735,1.10649583110449,1.44815468787005
690,690,3,Lates,astral,40,0.75,2,EXT,REF,0.54571,0.870208333333333,0.237141573509422,0.340460255724457,0.970150503787943,0.631498861424397,1.47361053199277
691,691,6,Lates,astral,40,0.75,2,EXT,REF,0.552805,0.862083333333333,0.211357902905397,0.47499696968009,0.848528137423857,0.837422403193221,1.38592929112563
692,692,8,Lates,astral,40,0.9,0,EXT,REF,0.563208,0.908958333333333,0.133723111567806,0.76054428093286,0.845699710299111,1.06256547552714,1.37744400975139
693,693,9,Lates,astral,40,0.9,2,EXT,REF,0.549398,0.880208333333333,0.212317401731498,0.812711578180963,0.888126117170304,1.13669795056391,1.4085567081236
694,694,8,Lates,astral,40,0.9,1,EXT,REF,0.563208,0.907916666666667,0.137932427695336,0.76054428093286,0.845699710299111,1.06256547552714,1.37744400975139
695,695,5,Lates,astral,40,0.9,0,EXT,REF,0.569217,0.905416666666667,0.160065921703466,0.496962147468764,0.766503750806217,0.788000753168704,1.27562063326053
696,696,2,Lates,astral,40,0.9,1,EXT,REF,0.556455,0.907708333333333,0.172407725345662,0.727596514249848,0.769332177930964,1.0515828866328,1.30107647738325
697,697,10,Lates,astral,40,0,0,INT,REF,0.0378395,0.796041666666667,0.222994509839233,0.499707794692349,0.715592062560786,0.884098405994155,1.25299321626256
698,698,8,Lates,astral,40,0,0,INT,REF,0.0382194,0.826458333333333,0.169511056356069,0.730342161473433,0.879640835796065,1.04334594496205,1.36047344700292
699,699,5,Lates,astral,40,0,0,INT,REF,0.0398327,0.77125,0.229120659469513,0.469505675232921,0.65336666581637,0.782509458721535,1.20773838226662
700,700,4,Lates,astral,40,0,0,INT,REF,0.0408547,0.829583333333333,0.200975899193753,0.318495077935783,0.71276363543604,0.609533683635722,1.25016478913782
701,701,7,Lates,astral,40,0,0,INT,REF,0.0393079,0.81,0.240549017431446,0.757798633709276,0.89095454429505,1.15317183390542,1.38310086400089
702,702,2,Lates,astral,40,0,0,INT,REF,0.0360989,0.796666666666667,0.236538273034046,0.733087808697017,0.769332177930964,1.08453065331581,1.28410591463477
703,703,6,Lates,astral,40,0,0,INT,REF,0.0389125,0.783125,0.22290305353807,0.343205902948042,0.944694659665227,0.55736638638762,1.41421356237309
704,704,3,Lates,astral,40,0,0,INT,REF,0.0410177,0.787708333333333,0.268662879661113,0.788000753168704,0.871155554421827,1.17788265891768,1.37461558262665
705,705,9,Lates,astral,40,0,0,INT,REF,0.0392779,0.781875,0.230167896628305,0.851150639311143,0.92772409691675,1.20808477837711,1.40289985387411
706,706,1,Lates,astral,40,0,0,INT,REF,0.0397409,0.770208333333333,0.244379279542075,0.315749430712198,0.958836795288958,0.568348975281957,1.4453262607453
707,707,4,Lates,astral,40,0.75,2,EXT,REF,0.554472,0.881666666666667,0.189807666743496,0.367916727960301,0.820243866176395,0.669937922554577,1.32936074863071
708,708,2,Lates,astral,40,0.75,2,EXT,REF,0.556455,0.863958333333333,0.2517575630788,0.856641933758312,0.910753534168273,1.14768053945825,1.40289985387411
709,709,5,Lates,astral,40,0.9,1,EXT,REF,0.569217,0.908333333333333,0.152222308501986,0.444794850220662,0.766503750806217,0.686411805896083,1.27562063326053
710,710,10,Lates,astral,40,0.9,2,EXT,REF,0.546164,0.902083333333333,0.155863529141079,0.524418619704608,0.664680374315355,0.815457225404547,1.2247089450151
711,711,8,Lates,astral,40,0.75,2,EXT,REF,0.563208,0.887916666666667,0.201799967666882,0.502453441915933,0.848528137423857,0.853896286534727,1.36330187412766
712,712,2,Lates,astral,40,0.25,5,EXT,REF,0.556455,0.884166666666667,0.175666915633613,0.963722175478101,1.02671904628287,1.2273043089422,1.49058109474124
713,713,2,Lates,astral,40,0,5,EXT,REF,0.556455,0.9025,0.164012194668567,0.952739586583763,1.01540533778388,1.22181301449503,1.48492424049175
714,714,7,Lates,astral,40,0.9,2,EXT,REF,0.558435,0.859791666666667,0.2150555552502,0.716613925355511,0.777817459305202,1.02961770884412,1.33218917575546
