,tree.num,simulation,method,height,quality,missing,maf,int,noref,tree.height,ingroup.tree.height,Avg.BLs,SD.BLs,mean.support,sd.support,gamma,ingroup.gamma,colless,ingroup.colless,sackin,ingroup.sackin,tree,snps,dxy
407,407,1,raxml,Lates,40,0.9,0,INT,REF,0.268109622838451,0.268109622838451,0.00326112209339751,0.0267882991487222,34.5208333333333,34.4191866231818,-1.09029448483479,-1.09029448483479,0.417338377984819,0.417338377984819,0.746816044814939,0.746816044814939,s1_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0.90_mac0_INT.noInv.phy,13287,0.0397409
408,408,1,raxml,Lates,40,0.9,10,INT,REF,0.0358860892307727,0.0358860892307727,0.00782379571871119,0.0272305866938759,36.8125,34.7383265254277,-0.869316622465267,-0.869316622465267,0.480488264127258,0.480488264127258,0.815457225404547,0.815457225404547,s1_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0.90_mac10_INT.noInv.phy,1857,0.0397409
409,409,1,raxml,Lates,40,0.9,1,INT,REF,0.268109622838451,0.268109622838451,0.00326112209339751,0.0267882991487222,34.5208333333333,34.4191866231818,-1.09029448483479,-1.09029448483479,0.417338377984819,0.417338377984819,0.746816044814939,0.746816044814939,s1_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0.90_mac1_INT.noInv.phy,13287,0.0397409
410,410,1,raxml,Lates,40,0.9,2,INT,REF,0.268109622838451,0.268109622838451,0.00326112209339751,0.0267882991487222,34.5208333333333,34.4191866231818,-1.09029448483479,-1.09029448483479,0.417338377984819,0.417338377984819,0.746816044814939,0.746816044814939,s1_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0.90_mac2_INT.noInv.phy,13287,0.0397409
411,411,1,raxml,Lates,40,0.9,3,INT,REF,0.0835571571518982,0.0835571571518982,0.00510771863748373,0.0139985700461209,37.5416666666667,34.7764644877754,-0.123231420849215,-0.123231420849215,0.436557908549909,0.436557908549909,0.782509458721535,0.782509458721535,s1_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0.90_mac3_INT.noInv.phy,2843,0.0397409
412,412,1,raxml,Lates,40,0.9,4,INT,REF,0.0501828428834002,0.0501828428834002,0.00563952317602714,0.0150961005941717,35.2708333333333,35.7453996940974,-0.294031261946909,-0.294031261946909,0.367916727960301,0.367916727960301,0.702885689237589,0.702885689237589,s1_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0.90_mac4_INT.noInv.phy,2528,0.0397409
413,413,1,raxml,Lates,40,0.9,5,INT,REF,0.0425632593135604,0.0425632593135604,0.0059345717670801,0.0163769509395685,36.2916666666667,36.0360093743911,-1.6068001407347,-1.6068001407347,0.535401208598945,0.535401208598945,0.892335347664908,0.892335347664908,s1_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0.90_mac5_INT.noInv.phy,2404,0.0397409
414,414,1,raxml,Lates,40,0,0,INT,REF,0.430008962497305,0.430008962497305,0.00496740456455548,0.0429666760850108,40.8541666666667,37.3710489740178,-0.694264535936008,-0.694264535936008,0.2278887195575,0.2278887195575,0.546383797493282,0.546383797493282,s1_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0_mac0_INT.noInv.phy,70048,0.0397409
415,415,1,raxml,Lates,40,0,10,INT,REF,0.0241158787642356,0.0241158787642356,0.00975427391600204,0.0368024250057951,42.4791666666667,36.2772946886765,-4.45314883422457,-4.45314883422457,0.252599544569759,0.252599544569759,0.598551094741385,0.598551094741385,s1_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0_mac10_INT.noInv.phy,5442,0.0397409
416,416,1,raxml,Lates,40,0,1,INT,REF,0.430008962497305,0.430008962497305,0.00496740456455548,0.0429666760850108,40.8541666666667,37.3710489740178,-0.694264535936008,-0.694264535936008,0.2278887195575,0.2278887195575,0.546383797493282,0.546383797493282,s1_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0_mac1_INT.noInv.phy,70048,0.0397409
